E: 3.398754 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.398754 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +9ms
E: 3.403873 0003 0000 20691	# EV_ABS / ABS_X                20691
E: 3.403873 0003 0001 12310	# EV_ABS / ABS_Y                12310
E: 3.403873 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.403873 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 3.414008 0003 0001 12313	# EV_ABS / ABS_Y                12313
E: 3.414008 0003 0018 2185	# EV_ABS / ABS_PRESSURE         2185
E: 3.414008 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.414008 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +11ms
E: 3.418780 0003 0001 12321	# EV_ABS / ABS_Y                12321
E: 3.418780 0003 0018 2186	# EV_ABS / ABS_PRESSURE         2186
E: 3.418780 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.418780 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +4ms
E: 3.428754 0003 0018 2188	# EV_ABS / ABS_PRESSURE         2188
E: 3.428754 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.428754 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 3.433856 0003 0001 12323	# EV_ABS / ABS_Y                12323
E: 3.433856 0003 0018 2189	# EV_ABS / ABS_PRESSURE         2189
E: 3.433856 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.433856 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 3.443895 0003 0001 12325	# EV_ABS / ABS_Y                12325
E: 3.443895 0003 0018 2191	# EV_ABS / ABS_PRESSURE         2191
E: 3.443895 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.443895 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 3.448752 0003 0018 2192	# EV_ABS / ABS_PRESSURE         2192
E: 3.448752 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.448752 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 3.458645 0003 0001 12327	# EV_ABS / ABS_Y                12327
E: 3.458645 0003 0018 2193	# EV_ABS / ABS_PRESSURE         2193
E: 3.458645 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.458645 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 3.463975 0003 0001 12329	# EV_ABS / ABS_Y                12329
E: 3.463975 0003 0018 2194	# EV_ABS / ABS_PRESSURE         2194
E: 3.463975 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.463975 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 3.473887 0003 0001 12331	# EV_ABS / ABS_Y                12331
E: 3.473887 0003 0018 2195	# EV_ABS / ABS_PRESSURE         2195
E: 3.473887 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.473887 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 3.478765 0003 0001 12333	# EV_ABS / ABS_Y                12333
E: 3.478765 0003 0018 2196	# EV_ABS / ABS_PRESSURE         2196
E: 3.478765 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.478765 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 3.488752 0003 0018 2198	# EV_ABS / ABS_PRESSURE         2198
E: 3.488752 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.488752 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 3.492893 0003 0001 12335	# EV_ABS / ABS_Y                12335
E: 3.492893 0003 0018 2200	# EV_ABS / ABS_PRESSURE         2200
E: 3.492893 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.492893 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +4ms
E: 3.502838 0003 0018 2203	# EV_ABS / ABS_PRESSURE         2203
E: 3.502838 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.502838 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 3.507908 0003 0018 2205	# EV_ABS / ABS_PRESSURE         2205
E: 3.507908 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.507908 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 3.517632 0003 0018 2208	# EV_ABS / ABS_PRESSURE         2208
E: 3.517632 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.517632 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 3.522820 0003 0018 2211	# EV_ABS / ABS_PRESSURE         2211
E: 3.522820 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.522820 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 3.532826 0003 0001 12337	# EV_ABS / ABS_Y                12337
E: 3.532826 0003 0018 2214	# EV_ABS / ABS_PRESSURE         2214
E: 3.532826 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.532826 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 3.537914 0003 0001 12339	# EV_ABS / ABS_Y                12339
E: 3.537914 0003 0018 2218	# EV_ABS / ABS_PRESSURE         2218
E: 3.537914 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.537914 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 3.547623 0003 0001 12341	# EV_ABS / ABS_Y                12341
E: 3.547623 0003 0018 2222	# EV_ABS / ABS_PRESSURE         2222
E: 3.547623 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.547623 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 3.552833 0003 0001 12343	# EV_ABS / ABS_Y                12343
E: 3.552833 0003 0018 2225	# EV_ABS / ABS_PRESSURE         2225
E: 3.552833 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.552833 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 3.562836 0003 0018 2230	# EV_ABS / ABS_PRESSURE         2230
E: 3.562836 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.562836 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 3.567637 0003 0018 2235	# EV_ABS / ABS_PRESSURE         2235
E: 3.567637 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.567637 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 3.577999 0003 0018 2241	# EV_ABS / ABS_PRESSURE         2241
E: 3.577999 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.577999 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 3.582818 0003 0018 2248	# EV_ABS / ABS_PRESSURE         2248
E: 3.582818 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.582818 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 3.591651 0003 0018 2254	# EV_ABS / ABS_PRESSURE         2254
E: 3.591651 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.591651 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +9ms
E: 3.596987 0003 0018 2260	# EV_ABS / ABS_PRESSURE         2260
E: 3.596987 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.596987 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 3.606885 0003 0018 2265	# EV_ABS / ABS_PRESSURE         2265
E: 3.606885 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.606885 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 3.611637 0003 0018 2270	# EV_ABS / ABS_PRESSURE         2270
E: 3.611637 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.611637 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 3.621999 0003 0018 2275	# EV_ABS / ABS_PRESSURE         2275
E: 3.621999 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.621999 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 3.626957 0003 0018 2280	# EV_ABS / ABS_PRESSURE         2280
E: 3.626957 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.626957 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 3.636996 0003 0018 2284	# EV_ABS / ABS_PRESSURE         2284
E: 3.636996 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.636996 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 3.641995 0003 0001 12345	# EV_ABS / ABS_Y                12345
E: 3.641995 0003 0018 2288	# EV_ABS / ABS_PRESSURE         2288
E: 3.641995 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.641995 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 3.651592 0003 0000 20693	# EV_ABS / ABS_X                20693
E: 3.651592 0003 0001 12347	# EV_ABS / ABS_Y                12347
E: 3.651592 0003 0018 2291	# EV_ABS / ABS_PRESSURE         2291
E: 3.651592 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.651592 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 3.656869 0003 0000 20696	# EV_ABS / ABS_X                20696
E: 3.656869 0003 0001 12349	# EV_ABS / ABS_Y                12349
E: 3.656869 0003 0018 2295	# EV_ABS / ABS_PRESSURE         2295
E: 3.656869 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.656869 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 3.666879 0003 0000 20699	# EV_ABS / ABS_X                20699
E: 3.666879 0003 0001 12351	# EV_ABS / ABS_Y                12351
E: 3.666879 0003 0018 2299	# EV_ABS / ABS_PRESSURE         2299
E: 3.666879 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.666879 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 3.671648 0003 0000 20701	# EV_ABS / ABS_X                20701
E: 3.671648 0003 0018 2303	# EV_ABS / ABS_PRESSURE         2303
E: 3.671648 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.671648 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 3.681733 0003 0000 20703	# EV_ABS / ABS_X                20703
E: 3.681733 0003 0018 2306	# EV_ABS / ABS_PRESSURE         2306
E: 3.681733 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.681733 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 3.686870 0003 0000 20705	# EV_ABS / ABS_X                20705
E: 3.686870 0003 0018 2309	# EV_ABS / ABS_PRESSURE         2309
E: 3.686870 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.686870 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 3.696005 0003 0000 20714	# EV_ABS / ABS_X                20714
E: 3.696005 0003 0001 12353	# EV_ABS / ABS_Y                12353
E: 3.696005 0003 0018 2312	# EV_ABS / ABS_PRESSURE         2312
E: 3.696005 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.696005 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 3.700678 0003 0000 20716	# EV_ABS / ABS_X                20716
E: 3.700678 0003 0018 2315	# EV_ABS / ABS_PRESSURE         2315
E: 3.700678 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.700678 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +4ms
E: 3.710838 0003 0000 20719	# EV_ABS / ABS_X                20719
E: 3.710838 0003 0018 2317	# EV_ABS / ABS_PRESSURE         2317
E: 3.710838 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.710838 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 3.715795 0003 0000 20727	# EV_ABS / ABS_X                20727
E: 3.715795 0003 0018 2318	# EV_ABS / ABS_PRESSURE         2318
E: 3.715795 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.715795 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 3.725599 0003 0018 2319	# EV_ABS / ABS_PRESSURE         2319
E: 3.725599 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.725599 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 3.730876 0003 0000 20729	# EV_ABS / ABS_X                20729
E: 3.730876 0003 0018 2320	# EV_ABS / ABS_PRESSURE         2320
E: 3.730876 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.730876 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 3.740894 0003 0000 20732	# EV_ABS / ABS_X                20732
E: 3.740894 0003 0018 2321	# EV_ABS / ABS_PRESSURE         2321
E: 3.740894 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.740894 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 3.745789 0003 0000 20740	# EV_ABS / ABS_X                20740
E: 3.745789 0003 0001 12355	# EV_ABS / ABS_Y                12355
E: 3.745789 0003 0018 2323	# EV_ABS / ABS_PRESSURE         2323
E: 3.745789 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.745789 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 3.755791 0003 0000 20742	# EV_ABS / ABS_X                20742
E: 3.755791 0003 0018 2324	# EV_ABS / ABS_PRESSURE         2324
E: 3.755791 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.755791 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 3.760981 0003 0018 2326	# EV_ABS / ABS_PRESSURE         2326
E: 3.760981 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.760981 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 3.770894 0003 0000 20745	# EV_ABS / ABS_X                20745
E: 3.770894 0003 0018 2327	# EV_ABS / ABS_PRESSURE         2327
E: 3.770894 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.770894 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 3.775796 0003 0000 20747	# EV_ABS / ABS_X                20747
E: 3.775796 0003 0018 2329	# EV_ABS / ABS_PRESSURE         2329
E: 3.775796 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.775796 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 3.784623 0003 0000 20750	# EV_ABS / ABS_X                20750
E: 3.784623 0003 0018 2331	# EV_ABS / ABS_PRESSURE         2331
E: 3.784623 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.784623 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +9ms
E: 3.789837 0003 0000 20759	# EV_ABS / ABS_X                20759
E: 3.789837 0003 0001 12357	# EV_ABS / ABS_Y                12357
E: 3.789837 0003 0018 2333	# EV_ABS / ABS_PRESSURE         2333
E: 3.789837 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.789837 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 3.799856 0003 0018 2335	# EV_ABS / ABS_PRESSURE         2335
E: 3.799856 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.799856 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 3.804854 0003 0000 20762	# EV_ABS / ABS_X                20762
E: 3.804854 0003 0018 2336	# EV_ABS / ABS_PRESSURE         2336
E: 3.804854 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.804854 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 3.814897 0003 0000 20764	# EV_ABS / ABS_X                20764
E: 3.814897 0003 0018 2337	# EV_ABS / ABS_PRESSURE         2337
E: 3.814897 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.814897 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 3.819858 0003 0000 20766	# EV_ABS / ABS_X                20766
E: 3.819858 0003 0018 2339	# EV_ABS / ABS_PRESSURE         2339
E: 3.819858 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.819858 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 3.829956 0003 0000 20769	# EV_ABS / ABS_X                20769
E: 3.829956 0003 0018 2340	# EV_ABS / ABS_PRESSURE         2340
E: 3.829956 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.829956 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 3.834638 0003 0000 20772	# EV_ABS / ABS_X                20772
E: 3.834638 0003 0018 2342	# EV_ABS / ABS_PRESSURE         2342
E: 3.834638 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.834638 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 3.844993 0003 0000 20774	# EV_ABS / ABS_X                20774
E: 3.844993 0003 0018 2343	# EV_ABS / ABS_PRESSURE         2343
E: 3.844993 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.844993 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 3.849843 0003 0000 20776	# EV_ABS / ABS_X                20776
E: 3.849843 0003 0018 2344	# EV_ABS / ABS_PRESSURE         2344
E: 3.849843 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.849843 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 3.859581 0003 0000 20778	# EV_ABS / ABS_X                20778
E: 3.859581 0003 0018 2345	# EV_ABS / ABS_PRESSURE         2345
E: 3.859581 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.859581 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 3.865005 0003 0000 20781	# EV_ABS / ABS_X                20781
E: 3.865005 0003 0018 2346	# EV_ABS / ABS_PRESSURE         2346
E: 3.865005 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.865005 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +6ms
E: 3.874858 0003 0000 20784	# EV_ABS / ABS_X                20784
E: 3.874858 0003 0018 2348	# EV_ABS / ABS_PRESSURE         2348
E: 3.874858 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.874858 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +9ms
E: 3.878744 0003 0000 20792	# EV_ABS / ABS_X                20792
E: 3.878744 0003 0001 12359	# EV_ABS / ABS_Y                12359
E: 3.878744 0003 0018 2350	# EV_ABS / ABS_PRESSURE         2350
E: 3.878744 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.878744 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +4ms
E: 3.888749 0003 0001 12361	# EV_ABS / ABS_Y                12361
E: 3.888749 0003 0018 2352	# EV_ABS / ABS_PRESSURE         2352
E: 3.888749 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.888749 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 3.893880 0003 0000 20794	# EV_ABS / ABS_X                20794
E: 3.893880 0003 0018 2354	# EV_ABS / ABS_PRESSURE         2354
E: 3.893880 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.893880 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 3.903889 0003 0000 20796	# EV_ABS / ABS_X                20796
E: 3.903889 0003 0018 2355	# EV_ABS / ABS_PRESSURE         2355
E: 3.903889 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.903889 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 3.908648 0003 0000 20798	# EV_ABS / ABS_X                20798
E: 3.908648 0003 0018 2357	# EV_ABS / ABS_PRESSURE         2357
E: 3.908648 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.908648 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 3.918776 0003 0018 2358	# EV_ABS / ABS_PRESSURE         2358
E: 3.918776 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.918776 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 3.923870 0003 0000 20800	# EV_ABS / ABS_X                20800
E: 3.923870 0003 0018 2359	# EV_ABS / ABS_PRESSURE         2359
E: 3.923870 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.923870 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 3.933890 0003 0000 20803	# EV_ABS / ABS_X                20803
E: 3.933890 0003 0001 12363	# EV_ABS / ABS_Y                12363
E: 3.933890 0003 0018 2361	# EV_ABS / ABS_PRESSURE         2361
E: 3.933890 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.933890 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 3.938632 0003 0000 20806	# EV_ABS / ABS_X                20806
E: 3.938632 0003 0018 2363	# EV_ABS / ABS_PRESSURE         2363
E: 3.938632 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.938632 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 3.948899 0003 0000 20809	# EV_ABS / ABS_X                20809
E: 3.948899 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.948899 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 3.953872 0003 0000 20812	# EV_ABS / ABS_X                20812
E: 3.953872 0003 0001 12365	# EV_ABS / ABS_Y                12365
E: 3.953872 0003 0018 2364	# EV_ABS / ABS_PRESSURE         2364
E: 3.953872 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.953872 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 3.963889 0003 0000 20814	# EV_ABS / ABS_X                20814
E: 3.963889 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.963889 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 3.968639 0003 0000 20817	# EV_ABS / ABS_X                20817
E: 3.968639 0003 0018 2365	# EV_ABS / ABS_PRESSURE         2365
E: 3.968639 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.968639 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 3.977831 0003 0000 20820	# EV_ABS / ABS_X                20820
E: 3.977831 0003 0018 2368	# EV_ABS / ABS_PRESSURE         2368
E: 3.977831 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.977831 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +9ms
E: 3.982830 0003 0000 20828	# EV_ABS / ABS_X                20828
E: 3.982830 0003 0018 2370	# EV_ABS / ABS_PRESSURE         2370
E: 3.982830 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.982830 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 3.992577 0003 0018 2373	# EV_ABS / ABS_PRESSURE         2373
E: 3.992577 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.992577 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 3.997913 0003 0000 20830	# EV_ABS / ABS_X                20830
E: 3.997913 0003 0018 2376	# EV_ABS / ABS_PRESSURE         2376
E: 3.997913 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 3.997913 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 4.007920 0003 0000 20832	# EV_ABS / ABS_X                20832
E: 4.007920 0003 0018 2378	# EV_ABS / ABS_PRESSURE         2378
E: 4.007920 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 4.007920 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 4.012817 0003 0000 20834	# EV_ABS / ABS_X                20834
E: 4.012817 0003 0018 2380	# EV_ABS / ABS_PRESSURE         2380
E: 4.012817 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 4.012817 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 4.022817 0003 0018 2382	# EV_ABS / ABS_PRESSURE         2382
E: 4.022817 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 4.022817 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 4.027901 0003 0000 20836	# EV_ABS / ABS_X                20836
E: 4.027901 0003 0018 2383	# EV_ABS / ABS_PRESSURE         2383
E: 4.027901 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 4.027901 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 4.037911 0003 0000 20839	# EV_ABS / ABS_X                20839
E: 4.037911 0003 0018 2385	# EV_ABS / ABS_PRESSURE         2385
E: 4.037911 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 4.037911 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 4.042820 0003 0000 20841	# EV_ABS / ABS_X                20841
E: 4.042820 0003 0018 2386	# EV_ABS / ABS_PRESSURE         2386
E: 4.042820 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 4.042820 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 4.052846 0003 0000 20843	# EV_ABS / ABS_X                20843
E: 4.052846 0003 0018 2388	# EV_ABS / ABS_PRESSURE         2388
E: 4.052846 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 4.052846 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 4.057913 0003 0000 20846	# EV_ABS / ABS_X                20846
E: 4.057913 0003 0001 12367	# EV_ABS / ABS_Y                12367
E: 4.057913 0003 0018 2390	# EV_ABS / ABS_PRESSURE         2390
E: 4.057913 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 4.057913 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 4.067583 0003 0000 20848	# EV_ABS / ABS_X                20848
E: 4.067583 0003 0018 2391	# EV_ABS / ABS_PRESSURE         2391
E: 4.067583 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 4.067583 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 4.072823 0003 0000 20850	# EV_ABS / ABS_X                20850
E: 4.072823 0003 0018 2394	# EV_ABS / ABS_PRESSURE         2394
E: 4.072823 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
