E: 0.064886 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 0.073697 0003 0000 17779	# EV_ABS / ABS_X                17779
E: 0.073697 0003 0001 6471	# EV_ABS / ABS_Y                6471
E: 0.073697 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.073697 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +9ms
E: 0.078922 0003 0000 17804	# EV_ABS / ABS_X                17804
E: 0.078922 0003 0001 6488	# EV_ABS / ABS_Y                6488
E: 0.078922 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.078922 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 0.088675 0003 0000 17832	# EV_ABS / ABS_X                17832
E: 0.088675 0003 0001 6505	# EV_ABS / ABS_Y                6505
E: 0.088675 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.088675 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 0.093850 0003 0000 17860	# EV_ABS / ABS_X                17860
E: 0.093850 0003 0001 6520	# EV_ABS / ABS_Y                6520
E: 0.093850 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.093850 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 0.103664 0003 0000 17888	# EV_ABS / ABS_X                17888
E: 0.103664 0003 0001 6534	# EV_ABS / ABS_Y                6534
E: 0.103664 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.103664 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 0.108881 0003 0000 17915	# EV_ABS / ABS_X                17915
E: 0.108881 0003 0001 6544	# EV_ABS / ABS_Y                6544
E: 0.108881 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.108881 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 0.118665 0003 0000 17942	# EV_ABS / ABS_X                17942
E: 0.118665 0003 0001 6547	# EV_ABS / ABS_Y                6547
E: 0.118665 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.118665 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 0.123696 0003 0000 17968	# EV_ABS / ABS_X                17968
E: 0.123696 0003 0001 6550	# EV_ABS / ABS_Y                6550
E: 0.123696 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.123696 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 0.133861 0003 0000 17988	# EV_ABS / ABS_X                17988
E: 0.133861 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.133861 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 0.138657 0003 0000 18009	# EV_ABS / ABS_X                18009
E: 0.138657 0003 0001 6546	# EV_ABS / ABS_Y                6546
E: 0.138657 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.138657 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 0.148902 0003 0000 18030	# EV_ABS / ABS_X                18030
E: 0.148902 0003 0001 6533	# EV_ABS / ABS_Y                6533
E: 0.148902 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.148902 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 0.153659 0003 0000 18058	# EV_ABS / ABS_X                18058
E: 0.153659 0003 0001 6515	# EV_ABS / ABS_Y                6515
E: 0.153659 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.153659 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 0.163845 0003 0000 18090	# EV_ABS / ABS_X                18090
E: 0.163845 0003 0001 6502	# EV_ABS / ABS_Y                6502
E: 0.163845 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.163845 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 0.168660 0003 0000 18125	# EV_ABS / ABS_X                18125
E: 0.168660 0003 0001 6460	# EV_ABS / ABS_Y                6460
E: 0.168660 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.168660 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 0.177893 0003 0000 18158	# EV_ABS / ABS_X                18158
E: 0.177893 0003 0001 6410	# EV_ABS / ABS_Y                6410
E: 0.177893 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.177893 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +9ms
E: 0.182666 0003 0000 18190	# EV_ABS / ABS_X                18190
E: 0.182666 0003 0001 6365	# EV_ABS / ABS_Y                6365
E: 0.182666 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.182666 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 0.499028 0003 0000 0000	# EV_ABS / ABS_X                0
E: 0.499028 0003 0001 0000	# EV_ABS / ABS_Y                0
E: 0.499028 0001 0140 0000	# EV_KEY / BTN_TOOL_PEN         0
E: 0.499028 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.499028 0003 0028 0000	# EV_ABS / ABS_MISC             0
E: 0.499028 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +317ms
E: 0.644032 0003 0000 18500	# EV_ABS / ABS_X                18500
E: 0.644032 0003 0001 6509	# EV_ABS / ABS_Y                6509
E: 0.644032 0001 0140 0001	# EV_KEY / BTN_TOOL_PEN         1
E: 0.644032 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.644032 0003 0028 0017	# EV_ABS / ABS_MISC             17
E: 0.644032 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +145ms
E: 0.644072 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.644072 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +0ms
E: 0.644083 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.644083 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +0ms
E: 0.644094 0003 0000 18499	# EV_ABS / ABS_X                18499
E: 0.644094 0003 0001 6508	# EV_ABS / ABS_Y                6508
E: 0.644094 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.644094 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +0ms
E: 0.644105 0003 0000 18498	# EV_ABS / ABS_X                18498
E: 0.644105 0003 0001 6507	# EV_ABS / ABS_Y                6507
E: 0.644105 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.644105 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +0ms
E: 0.653022 0003 0000 18497	# EV_ABS / ABS_X                18497
E: 0.653022 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.653022 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +9ms
E: 0.657992 0003 0000 18496	# EV_ABS / ABS_X                18496
E: 0.657992 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.657992 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +4ms
E: 0.668003 0003 0000 18495	# EV_ABS / ABS_X                18495
E: 0.668003 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.668003 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +11ms
E: 0.672672 0003 0000 18494	# EV_ABS / ABS_X                18494
E: 0.672672 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.672672 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +4ms
E: 0.683017 0003 0000 18493	# EV_ABS / ABS_X                18493
E: 0.683017 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.683017 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +11ms
E: 0.687986 0003 0001 6509	# EV_ABS / ABS_Y                6509
E: 0.687986 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.687986 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +4ms
E: 0.698008 0003 0001 6517	# EV_ABS / ABS_Y                6517
E: 0.698008 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.698008 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +11ms
E: 0.702668 0003 0001 6542	# EV_ABS / ABS_Y                6542
E: 0.702668 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.702668 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +4ms
E: 0.712926 0003 0001 6567	# EV_ABS / ABS_Y                6567
E: 0.712926 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.712926 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 0.717892 0003 0000 18495	# EV_ABS / ABS_X                18495
E: 0.717892 0003 0001 6592	# EV_ABS / ABS_Y                6592
E: 0.717892 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.717892 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 0.727913 0003 0000 18497	# EV_ABS / ABS_X                18497
E: 0.727913 0003 0001 6608	# EV_ABS / ABS_Y                6608
E: 0.727913 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.727913 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 0.732683 0003 0000 18499	# EV_ABS / ABS_X                18499
E: 0.732683 0003 0001 6621	# EV_ABS / ABS_Y                6621
E: 0.732683 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.732683 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 0.742673 0003 0000 18501	# EV_ABS / ABS_X                18501
E: 0.742673 0003 0001 6633	# EV_ABS / ABS_Y                6633
E: 0.742673 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.742673 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 0.747905 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.747905 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 0.756789 0003 0000 18503	# EV_ABS / ABS_X                18503
E: 0.756789 0003 0001 6636	# EV_ABS / ABS_Y                6636
E: 0.756789 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.756789 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +9ms
E: 0.761900 0003 0001 6638	# EV_ABS / ABS_Y                6638
E: 0.761900 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.761900 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 0.772022 0003 0000 18505	# EV_ABS / ABS_X                18505
E: 0.772022 0003 0001 6640	# EV_ABS / ABS_Y                6640
E: 0.772022 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.772022 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +11ms
E: 0.776830 0003 0000 18507	# EV_ABS / ABS_X                18507
E: 0.776830 0003 0001 6642	# EV_ABS / ABS_Y                6642
E: 0.776830 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.776830 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +4ms
E: 0.786816 0003 0000 18509	# EV_ABS / ABS_X                18509
E: 0.786816 0003 0001 6644	# EV_ABS / ABS_Y                6644
E: 0.786816 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.786816 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 0.791906 0003 0000 18511	# EV_ABS / ABS_X                18511
E: 0.791906 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.791906 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 0.802023 0003 0000 18513	# EV_ABS / ABS_X                18513
E: 0.802023 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.802023 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +11ms
E: 0.806808 0003 0000 18515	# EV_ABS / ABS_X                18515
E: 0.806808 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.806808 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +4ms
E: 0.816838 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.816838 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 0.821641 0003 0000 18517	# EV_ABS / ABS_X                18517
E: 0.821641 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.821641 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 0.831978 0003 0001 6643	# EV_ABS / ABS_Y                6643
E: 0.831978 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.831978 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 0.836823 0003 0001 6641	# EV_ABS / ABS_Y                6641
E: 0.836823 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.836823 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 0.846022 0003 0001 6639	# EV_ABS / ABS_Y                6639
E: 0.846022 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.846022 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 0.850958 0003 0001 6637	# EV_ABS / ABS_Y                6637
E: 0.850958 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.850958 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +4ms
E: 0.860639 0003 0001 6635	# EV_ABS / ABS_Y                6635
E: 0.860639 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.860639 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 0.865633 0003 0000 18516	# EV_ABS / ABS_X                18516
E: 0.865633 0003 0001 6633	# EV_ABS / ABS_Y                6633
E: 0.865633 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.865633 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 0.875633 0003 0000 18515	# EV_ABS / ABS_X                18515
E: 0.875633 0003 0001 6632	# EV_ABS / ABS_Y                6632
E: 0.875633 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.875633 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 0.880625 0003 0000 18512	# EV_ABS / ABS_X                18512
E: 0.880625 0003 0001 6631	# EV_ABS / ABS_Y                6631
E: 0.880625 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.880625 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 0.890632 0003 0000 18509	# EV_ABS / ABS_X                18509
E: 0.890632 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.890632 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 0.895631 0003 0000 18506	# EV_ABS / ABS_X                18506
E: 0.895631 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.895631 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 0.905654 0003 0000 18492	# EV_ABS / ABS_X                18492
E: 0.905654 0003 0001 6634	# EV_ABS / ABS_Y                6634
E: 0.905654 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.905654 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 0.910623 0003 0000 18478	# EV_ABS / ABS_X                18478
E: 0.910623 0003 0001 6649	# EV_ABS / ABS_Y                6649
E: 0.910623 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.910623 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 0.920653 0003 0000 18453	# EV_ABS / ABS_X                18453
E: 0.920653 0003 0001 6658	# EV_ABS / ABS_Y                6658
E: 0.920653 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.920653 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 0.925585 0003 0000 18431	# EV_ABS / ABS_X                18431
E: 0.925585 0003 0001 6672	# EV_ABS / ABS_Y                6672
E: 0.925585 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.925585 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 0.935656 0003 0000 18410	# EV_ABS / ABS_X                18410
E: 0.935656 0003 0001 6690	# EV_ABS / ABS_Y                6690
E: 0.935656 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.935656 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 0.939646 0003 0000 18388	# EV_ABS / ABS_X                18388
E: 0.939646 0003 0001 6705	# EV_ABS / ABS_Y                6705
E: 0.939646 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.939646 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +4ms
E: 0.949635 0003 0000 18371	# EV_ABS / ABS_X                18371
E: 0.949635 0003 0001 6728	# EV_ABS / ABS_Y                6728
E: 0.949635 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.949635 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 0.954623 0003 0000 18351	# EV_ABS / ABS_X                18351
E: 0.954623 0003 0001 6750	# EV_ABS / ABS_Y                6750
E: 0.954623 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.954623 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 0.964634 0003 0000 18333	# EV_ABS / ABS_X                18333
E: 0.964634 0003 0001 6763	# EV_ABS / ABS_Y                6763
E: 0.964634 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.964634 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 0.969638 0003 0000 18317	# EV_ABS / ABS_X                18317
E: 0.969638 0003 0001 6781	# EV_ABS / ABS_Y                6781
E: 0.969638 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.969638 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 0.979782 0003 0000 18300	# EV_ABS / ABS_X                18300
E: 0.979782 0003 0001 6791	# EV_ABS / ABS_Y                6791
E: 0.979782 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.979782 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 0.984900 0003 0000 18290	# EV_ABS / ABS_X                18290
E: 0.984900 0003 0001 6801	# EV_ABS / ABS_Y                6801
E: 0.984900 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.984900 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 0.994923 0003 0000 18276	# EV_ABS / ABS_X                18276
E: 0.994923 0003 0001 6813	# EV_ABS / ABS_Y                6813
E: 0.994923 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.994923 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 0.999788 0003 0000 18257	# EV_ABS / ABS_X                18257
E: 0.999788 0003 0001 6826	# EV_ABS / ABS_Y                6826
E: 0.999788 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 0.999788 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 1.009780 0003 0000 18241	# EV_ABS / ABS_X                18241
E: 1.009780 0003 0001 6835	# EV_ABS / ABS_Y                6835
E: 1.009780 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 1.009780 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
E: 1.014853 0003 0000 18218	# EV_ABS / ABS_X                18218
E: 1.014853 0003 0001 6844	# EV_ABS / ABS_Y                6844
E: 1.014853 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 1.014853 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +5ms
E: 1.024916 0003 0000 18198	# EV_ABS / ABS_X                18198
E: 1.024916 0003 0001 6847	# EV_ABS / ABS_Y                6847
E: 1.024916 0004 0000 -1630459253	# EV_MSC / MSC_SERIAL           -1630459253
E: 1.024916 0000 0000 0000	# ------------ SYN_REPORT (0) ---------- +10ms
